product_id;order_id;quantity;selling_price;cost_of_sales;total_price;total_cost
101002;11580;3;575;402.5;1725.0;1207.5
101457;11580;2;90;67.5;180.0;135.0
101221;11580;4;40;26;160.0;104.0
100374;11580;2;110;74.8;220.0;149.625
100407;11580;2;40;31.2;80.0;62.40625
101176;11580;4;30;21.3;120.0;85.1875
101114;11581;1;1100;803;1100.0;803.0
100978;11581;1;650;520;650.0;520.0
100125;11581;3;60;39.6;180.0;118.78125
101270;11581;1;50;35;50.0;35.0
100973;11581;2;500;355;1000.0;710.0
100290;11582;1;350;234.5;350.0;234.5
100374;11582;1;110;74.8;110.0;74.8125
100607;11582;1;120;86.4;120.0;86.375
101176;11582;3;30;21.3;90.0;63.890625
100407;11582;1;40;31.2;40.0;31.203125
100792;11582;2;160;107.2;320.0;214.375
100927;11582;2;180;135;360.0;270.0
100844;11582;1;310;204.6;310.0;204.625
101035;11582;1;900;666;900.0;666.0
100125;11582;2;60;39.6;120.0;79.1875
100978;11582;2;650;520;1300.0;1040.0
100190;11582;1;250;180;250.0;180.0
100701;11583;2;170;122.4;340.0;244.75
101221;11583;2;40;26;80.0;52.0
100374;11583;1;110;74.8;110.0;74.8125
100973;11583;1;500;355;500.0;355.0
101035;11583;1;900;666;900.0;666.0
100125;11583;1;60;39.6;60.0;39.59375
100792;11583;1;160;107.2;160.0;107.1875
101114;11584;1;1100;803;1100.0;803.0
100407;11584;2;40;31.2;80.0;62.40625
100599;11584;1;340;255;340.0;255.0
101002;11584;2;575;402.5;1150.0;805.0
101457;11584;1;90;67.5;90.0;67.5
100125;11585;2;60;39.6;120.0;79.1875
101114;11585;1;1100;803;1100.0;803.0
101002;11585;2;575;402.5;1150.0;805.0
100844;11585;2;310;204.6;620.0;409.25
100514;11585;1;175;134.75;175.0;134.75
100607;11586;1;120;86.4;120.0;86.375
100973;11586;1;500;355;500.0;355.0
101176;11586;3;30;21.3;90.0;63.890625
100407;11586;2;40;31.2;80.0;62.40625
100844;11586;2;310;204.6;620.0;409.25
100978;11586;1;650;520;650.0;520.0
101457;11586;2;90;67.5;180.0;135.0
100514;11586;1;175;134.75;175.0;134.75
100190;11586;1;250;180;250.0;180.0
101035;11586;1;900;666;900.0;666.0
101002;11586;1;575;402.5;575.0;402.5
100276;11586;2;40;27.6;80.0;55.1875
101457;11587;2;90;67.5;180.0;135.0
100978;11587;1;650;520;650.0;520.0
100927;11587;2;180;135;360.0;270.0
100190;11587;1;250;180;250.0;180.0
100792;11587;1;160;107.2;160.0;107.1875
100488;11587;1;200;156;200.0;156.0
100973;11587;2;500;355;1000.0;710.0
100548;11587;1;230;151.8;230.0;151.75
100276;11587;2;40;27.6;80.0;55.1875
100374;11587;1;110;74.8;110.0;74.8125
101114;11587;1;1100;803;1100.0;803.0
101002;11587;1;575;402.5;575.0;402.5
100607;11588;2;120;86.4;240.0;172.75
100844;11588;2;310;204.6;620.0;409.25
100374;11588;1;110;74.8;110.0;74.8125
101114;11588;1;1100;803;1100.0;803.0
100792;11588;2;160;107.2;320.0;214.375
100607;11589;1;120;86.4;120.0;86.375
100290;11589;1;350;234.5;350.0;234.5
100407;11589;2;40;31.2;80.0;62.40625
100701;11589;2;170;122.4;340.0;244.75
100844;11590;1;310;204.6;310.0;204.625
100973;11590;2;500;355;1000.0;710.0
101035;11590;1;900;666;900.0;666.0
100488;11590;1;200;156;200.0;156.0
101002;11590;2;575;402.5;1150.0;805.0
101457;11590;1;90;67.5;90.0;67.5
101370;11590;1;100;70;100.0;70.0
101176;11590;4;30;21.3;120.0;85.1875
100927;11590;2;180;135;360.0;270.0
100548;11590;1;230;151.8;230.0;151.75
100701;11590;2;170;122.4;340.0;244.75
100407;11590;1;40;31.2;40.0;31.203125
100125;11591;2;60;39.6;120.0;79.1875
101270;11591;1;50;35;50.0;35.0
100701;11592;2;170;122.4;340.0;244.75
101221;11592;1;40;26;40.0;26.0
101270;11592;3;50;35;150.0;105.0
100599;11593;1;340;255;340.0;255.0
100290;11593;1;350;234.5;350.0;234.5
100190;11593;1;250;180;250.0;180.0
101221;11593;1;40;26;40.0;26.0
100792;11593;2;160;107.2;320.0;214.375
100407;11593;2;40;31.2;80.0;62.40625
101114;11593;1;1100;803;1100.0;803.0
100927;11593;2;180;135;360.0;270.0
101457;11593;1;90;67.5;90.0;67.5
101002;11593;1;575;402.5;575.0;402.5
101221;11594;1;40;26;40.0;26.0
101035;11594;1;900;666;900.0;666.0
100844;11594;2;310;204.6;620.0;409.25
100290;11594;1;350;234.5;350.0;234.5
101002;11594;2;575;402.5;1150.0;805.0
100978;11594;1;650;520;650.0;520.0
100548;11594;1;230;151.8;230.0;151.75
100927;11594;1;180;135;180.0;135.0
100374;11594;1;110;74.8;110.0;74.8125
100290;11595;1;350;234.5;350.0;234.5
101002;11595;1;575;402.5;575.0;402.5
100548;11595;1;230;151.8;230.0;151.75
100190;11595;1;250;180;250.0;180.0
101270;11596;4;50;35;200.0;140.0
100973;11596;1;500;355;500.0;355.0
100701;11596;2;170;122.4;340.0;244.75
100190;11596;2;250;180;500.0;360.0
100276;11596;2;40;27.6;80.0;55.1875
101457;11597;1;90;67.5;90.0;67.5
100488;11597;1;200;156;200.0;156.0
100290;11597;1;350;234.5;350.0;234.5
100844;11597;2;310;204.6;620.0;409.25
101002;11597;2;575;402.5;1150.0;805.0
100978;11597;1;650;520;650.0;520.0
100125;11597;2;60;39.6;120.0;79.1875
100607;11597;1;120;86.4;120.0;86.375
101114;11597;1;1100;803;1100.0;803.0
100374;11597;1;110;74.8;110.0;74.8125
100276;11598;4;40;27.6;160.0;110.375
100844;11598;1;310;204.6;310.0;204.625
100190;11598;2;250;180;500.0;360.0
100374;11598;1;110;74.8;110.0;74.8125
100488;11598;1;200;156;200.0;156.0
101114;11598;1;1100;803;1100.0;803.0
101002;11598;2;575;402.5;1150.0;805.0
100599;11598;1;340;255;340.0;255.0
101035;11598;1;900;666;900.0;666.0
100125;11599;1;60;39.6;60.0;39.59375
100407;11599;1;40;31.2;40.0;31.203125
100978;11599;1;650;520;650.0;520.0
100607;11599;2;120;86.4;240.0;172.75
100276;11599;3;40;27.6;120.0;82.78125
100792;11599;1;160;107.2;160.0;107.1875
101114;11599;1;1100;803;1100.0;803.0
100488;11599;1;200;156;200.0;156.0
100844;11599;2;310;204.6;620.0;409.25
100548;11599;1;230;151.8;230.0;151.75
101035;11599;1;900;666;900.0;666.0
100792;11600;1;160;107.2;160.0;107.1875
100927;11600;1;180;135;180.0;135.0
100374;11600;1;110;74.8;110.0;74.8125
100599;11600;1;340;255;340.0;255.0
100276;11600;2;40;27.6;80.0;55.1875
101270;11600;2;50;35;100.0;70.0
100607;11600;2;120;86.4;240.0;172.75
101114;11600;1;1100;803;1100.0;803.0
100978;11600;1;650;520;650.0;520.0
100607;11601;2;120;86.4;240.0;172.75
100190;11601;2;250;180;500.0;360.0
101114;11601;1;1100;803;1100.0;803.0
100978;11601;2;650;520;1300.0;1040.0
100290;11601;1;350;234.5;350.0;234.5
101270;11601;1;50;35;50.0;35.0
100844;11601;2;310;204.6;620.0;409.25
100514;11601;1;175;134.75;175.0;134.75
100125;11601;2;60;39.6;120.0;79.1875
100276;11601;3;40;27.6;120.0;82.78125
100488;11601;1;200;156;200.0;156.0
100701;11601;1;170;122.4;170.0;122.375
100290;11602;1;350;234.5;350.0;234.5
100374;11602;1;110;74.8;110.0;74.8125
101221;11602;4;40;26;160.0;104.0
100276;11602;2;40;27.6;80.0;55.1875
100514;11602;1;175;134.75;175.0;134.75
100927;11602;1;180;135;180.0;135.0
100407;11602;1;40;31.2;40.0;31.203125
100973;11602;2;500;355;1000.0;710.0
101370;11602;1;100;70;100.0;70.0
100276;11603;4;40;27.6;160.0;110.375
101270;11603;1;50;35;50.0;35.0
101035;11603;2;900;666;1800.0;1332.0
100844;11603;3;310;204.6;930.0;613.875
100190;11603;2;250;180;500.0;360.0
100927;11603;4;180;135;720.0;540.0
100792;11603;3;160;107.2;480.0;321.5625
100607;11603;4;120;86.4;480.0;345.5
100374;11603;2;110;74.8;220.0;149.625
100548;11603;2;230;151.8;460.0;303.5
101114;11603;2;1100;803;2200.0;1606.0
100125;11603;3;60;39.6;180.0;118.78125
100978;11603;3;650;520;1950.0;1560.0
101370;11603;2;100;70;200.0;140.0
100290;11603;1;350;234.5;350.0;234.5
101457;11603;3;90;67.5;270.0;202.5
101221;11603;3;40;26;120.0;78.0
100599;11603;1;340;255;340.0;255.0
100407;11603;1;40;31.2;40.0;31.203125
100514;11603;1;175;134.75;175.0;134.75
100792;11604;1;160;107.2;160.0;107.1875
100844;11604;1;310;204.6;310.0;204.625
101002;11604;2;575;402.5;1150.0;805.0
100701;11604;1;170;122.4;170.0;122.375
100125;11604;2;60;39.6;120.0;79.1875
101035;11604;1;900;666;900.0;666.0
101114;11604;2;1100;803;2200.0;1606.0
100927;11604;1;180;135;180.0;135.0
101457;11604;1;90;67.5;90.0;67.5
101370;11604;3;100;70;300.0;210.0
100407;11604;1;40;31.2;40.0;31.203125
101270;11604;3;50;35;150.0;105.0
101176;11604;4;30;21.3;120.0;85.1875
100514;11604;1;175;134.75;175.0;134.75
100374;11604;1;110;74.8;110.0;74.8125
100973;11604;1;500;355;500.0;355.0
100599;11604;1;340;255;340.0;255.0
100607;11604;2;120;86.4;240.0;172.75
101221;11604;4;40;26;160.0;104.0
101002;11605;2;575;402.5;1150.0;805.0
100701;11605;2;170;122.4;340.0;244.75
100276;11605;3;40;27.6;120.0;82.78125
101221;11605;3;40;26;120.0;78.0
101457;11605;1;90;67.5;90.0;67.5
100978;11605;2;650;520;1300.0;1040.0
100514;11605;1;175;134.75;175.0;134.75
101270;11605;2;50;35;100.0;70.0
100290;11605;1;350;234.5;350.0;234.5
100599;11605;1;340;255;340.0;255.0
101002;11606;1;575;402.5;575.0;402.5
100548;11606;1;230;151.8;230.0;151.75
101114;11606;1;1100;803;1100.0;803.0
100927;11606;3;180;135;540.0;405.0
100607;11606;2;120;86.4;240.0;172.75
100973;11606;1;500;355;500.0;355.0
100276;11606;4;40;27.6;160.0;110.375
100125;11606;1;60;39.6;60.0;39.59375
100599;11606;1;340;255;340.0;255.0
101457;11606;1;90;67.5;90.0;67.5
101176;11606;2;30;21.3;60.0;42.59375
100407;11606;1;40;31.2;40.0;31.203125
100190;11607;2;250;180;500.0;360.0
100701;11607;2;170;122.4;340.0;244.75
100548;11607;1;230;151.8;230.0;151.75
100290;11607;1;350;234.5;350.0;234.5
100514;11608;1;175;134.75;175.0;134.75
100844;11608;2;310;204.6;620.0;409.25
100927;11608;2;180;135;360.0;270.0
101270;11608;2;50;35;100.0;70.0
101457;11608;2;90;67.5;180.0;135.0
100374;11608;1;110;74.8;110.0;74.8125
100125;11608;1;60;39.6;60.0;39.59375
101370;11608;1;100;70;100.0;70.0
100488;11608;1;200;156;200.0;156.0
101221;11609;1;40;26;40.0;26.0
100792;11609;2;160;107.2;320.0;214.375
101114;11609;1;1100;803;1100.0;803.0
100978;11609;2;650;520;1300.0;1040.0
100607;11609;1;120;86.4;120.0;86.375
101457;11609;1;90;67.5;90.0;67.5
100488;11609;1;200;156;200.0;156.0
101270;11609;4;50;35;200.0;140.0
100276;11609;4;40;27.6;160.0;110.375
101270;11610;2;50;35;100.0;70.0
100374;11610;1;110;74.8;110.0;74.8125
100514;11610;1;175;134.75;175.0;134.75
101370;11611;1;100;70;100.0;70.0
100125;11611;1;60;39.6;60.0;39.59375
100276;11611;3;40;27.6;120.0;82.78125
100514;11611;1;175;134.75;175.0;134.75
101035;11611;1;900;666;900.0;666.0
100190;11611;2;250;180;500.0;360.0
100792;11611;2;160;107.2;320.0;214.375
100701;11611;1;170;122.4;170.0;122.375
100290;11611;1;350;234.5;350.0;234.5
100407;11611;1;40;31.2;40.0;31.203125
100374;11611;1;110;74.8;110.0;74.8125
100973;11611;2;500;355;1000.0;710.0
100844;11612;1;310;204.6;310.0;204.625
101370;11612;2;100;70;200.0;140.0
101114;11612;1;1100;803;1100.0;803.0
101035;11612;1;900;666;900.0;666.0
100927;11612;2;180;135;360.0;270.0
100927;11613;2;180;135;360.0;270.0
101002;11613;1;575;402.5;575.0;402.5
100290;11613;1;350;234.5;350.0;234.5
100190;11614;1;250;180;250.0;180.0
100844;11614;2;310;204.6;620.0;409.25
100701;11614;2;170;122.4;340.0;244.75
101221;11614;3;40;26;120.0;78.0
100978;11615;1;650;520;650.0;520.0
101457;11615;1;90;67.5;90.0;67.5
100488;11615;1;200;156;200.0;156.0
100290;11615;1;350;234.5;350.0;234.5
101114;11615;1;1100;803;1100.0;803.0
100548;11615;1;230;151.8;230.0;151.75
100844;11615;1;310;204.6;310.0;204.625
100927;11615;2;180;135;360.0;270.0
100792;11615;2;160;107.2;320.0;214.375
100407;11615;2;40;31.2;80.0;62.40625
100125;11615;1;60;39.6;60.0;39.59375
100374;11615;1;110;74.8;110.0;74.8125
101035;11616;1;900;666;900.0;666.0
101176;11616;1;30;21.3;30.0;21.296875
100190;11616;2;250;180;500.0;360.0
100844;11616;2;310;204.6;620.0;409.25
100701;11616;1;170;122.4;170.0;122.375
100276;11616;2;40;27.6;80.0;55.1875
100514;11616;1;175;134.75;175.0;134.75
100701;11617;1;170;122.4;170.0;122.375
101221;11617;3;40;26;120.0;78.0
100276;11617;2;40;27.6;80.0;55.1875
101002;11617;2;575;402.5;1150.0;805.0
100548;11617;1;230;151.8;230.0;151.75
101370;11617;1;100;70;100.0;70.0
100792;11617;1;160;107.2;160.0;107.1875
100844;11617;2;310;204.6;620.0;409.25
100978;11618;2;650;520;1300.0;1040.0
100125;11618;1;60;39.6;60.0;39.59375
101176;11618;2;30;21.3;60.0;42.59375
100973;11618;1;500;355;500.0;355.0
100927;11618;1;180;135;180.0;135.0
100290;11618;1;350;234.5;350.0;234.5
100276;11618;2;40;27.6;80.0;55.1875
100514;11618;1;175;134.75;175.0;134.75
100607;11619;2;120;86.4;240.0;172.75
100190;11619;1;250;180;250.0;180.0
100276;11619;3;40;27.6;120.0;82.78125
101035;11619;1;900;666;900.0;666.0
100792;11619;1;160;107.2;160.0;107.1875
100374;11619;1;110;74.8;110.0;74.8125
100978;11619;1;650;520;650.0;520.0
101002;11619;1;575;402.5;575.0;402.5
100548;11620;1;230;151.8;230.0;151.75
101221;11620;3;40;26;120.0;78.0
100290;11620;1;350;234.5;350.0;234.5
100978;11620;1;650;520;650.0;520.0
100701;11620;2;170;122.4;340.0;244.75
101114;11621;1;1100;803;1100.0;803.0
101221;11621;4;40;26;160.0;104.0
101002;11621;1;575;402.5;575.0;402.5
101114;11622;1;1100;803;1100.0;803.0
100973;11622;1;500;355;500.0;355.0
100607;11622;1;120;86.4;120.0;86.375
100514;11622;1;175;134.75;175.0;134.75
100792;11622;2;160;107.2;320.0;214.375
100927;11622;1;180;135;180.0;135.0
101002;11622;2;575;402.5;1150.0;805.0
100290;11622;1;350;234.5;350.0;234.5
100125;11622;2;60;39.6;120.0;79.1875
100844;11622;2;310;204.6;620.0;409.25
100701;11623;1;170;122.4;170.0;122.375
101370;11623;1;100;70;100.0;70.0
100125;11623;1;60;39.6;60.0;39.59375
100927;11623;2;180;135;360.0;270.0
100844;11624;2;310;204.6;620.0;409.25
100792;11624;1;160;107.2;160.0;107.1875
101221;11624;4;40;26;160.0;104.0
100978;11624;1;650;520;650.0;520.0
100607;11624;2;120;86.4;240.0;172.75
101457;11624;1;90;67.5;90.0;67.5
101176;11624;4;30;21.3;120.0;85.1875
100844;11625;2;310;204.6;620.0;409.25
100973;11625;2;500;355;1000.0;710.0
101114;11625;1;1100;803;1100.0;803.0
100548;11625;1;230;151.8;230.0;151.75
101270;11625;2;50;35;100.0;70.0
101176;11625;2;30;21.3;60.0;42.59375
100701;11625;2;170;122.4;340.0;244.75
100514;11625;1;175;134.75;175.0;134.75
100190;11625;2;250;180;500.0;360.0
100488;11625;1;200;156;200.0;156.0
100599;11626;1;340;255;340.0;255.0
101114;11626;1;1100;803;1100.0;803.0
100125;11626;1;60;39.6;60.0;39.59375
100374;11626;1;110;74.8;110.0;74.8125
100514;11627;2;175;134.75;350.0;269.5
101370;11627;3;100;70;300.0;210.0
100190;11627;3;250;180;750.0;540.0
100792;11627;3;160;107.2;480.0;321.5625
100844;11627;1;310;204.6;310.0;204.625
101114;11627;1;1100;803;1100.0;803.0
100374;11627;2;110;74.8;220.0;149.625
100125;11627;1;60;39.6;60.0;39.59375
101176;11627;5;30;21.3;150.0;106.484375
101457;11627;3;90;67.5;270.0;202.5
100978;11627;2;650;520;1300.0;1040.0
100701;11627;4;170;122.4;680.0;489.5
100290;11627;2;350;234.5;700.0;469.0
100607;11627;3;120;86.4;360.0;259.125
101002;11627;1;575;402.5;575.0;402.5
100607;11628;4;120;86.4;480.0;345.5
101221;11628;4;40;26;160.0;104.0
100599;11628;1;340;255;340.0;255.0
100125;11628;3;60;39.6;180.0;118.78125
101370;11628;2;100;70;200.0;140.0
101270;11628;3;50;35;150.0;105.0
100407;11628;2;40;31.2;80.0;62.40625
101035;11628;2;900;666;1800.0;1332.0
101176;11628;1;30;21.3;30.0;21.296875
100548;11628;1;230;151.8;230.0;151.75
100190;11628;1;250;180;250.0;180.0
100973;11628;3;500;355;1500.0;1065.0
100374;11628;2;110;74.8;220.0;149.625
100978;11628;1;650;520;650.0;520.0
101114;11628;2;1100;803;2200.0;1606.0
100792;11628;4;160;107.2;640.0;428.75
100844;11628;3;310;204.6;930.0;613.875
100488;11628;2;200;156;400.0;312.0
100276;11628;6;40;27.6;240.0;165.5625
100599;11629;1;340;255;340.0;255.0
100374;11629;1;110;74.8;110.0;74.8125
101002;11629;2;575;402.5;1150.0;805.0
100190;11629;2;250;180;500.0;360.0
100290;11629;1;350;234.5;350.0;234.5
101457;11629;2;90;67.5;180.0;135.0
100978;11629;2;650;520;1300.0;1040.0
100927;11629;2;180;135;360.0;270.0
100607;11629;1;120;86.4;120.0;86.375
100125;11629;2;60;39.6;120.0;79.1875
101221;11629;4;40;26;160.0;104.0
100514;11629;1;175;134.75;175.0;134.75
100407;11630;2;40;31.2;80.0;62.40625
100792;11630;1;160;107.2;160.0;107.1875
101370;11630;3;100;70;300.0;210.0
101035;11630;2;900;666;1800.0;1332.0
100927;11630;4;180;135;720.0;540.0
100607;11630;4;120;86.4;480.0;345.5
100607;11631;2;120;86.4;240.0;172.75
100978;11631;1;650;520;650.0;520.0
101114;11631;1;1100;803;1100.0;803.0
100125;11631;1;60;39.6;60.0;39.59375
101221;11632;3;40;26;120.0;78.0
100607;11632;2;120;86.4;240.0;172.75
100190;11632;2;250;180;500.0;360.0
100276;11632;2;40;27.6;80.0;55.1875
100978;11632;2;650;520;1300.0;1040.0
100488;11632;1;200;156;200.0;156.0
100125;11632;1;60;39.6;60.0;39.59375
100701;11632;2;170;122.4;340.0;244.75
100973;11633;2;500;355;1000.0;710.0
100978;11633;2;650;520;1300.0;1040.0
101035;11633;1;900;666;900.0;666.0
100374;11633;1;110;74.8;110.0;74.8125
100792;11633;2;160;107.2;320.0;214.375
100125;11633;1;60;39.6;60.0;39.59375
100407;11633;2;40;31.2;80.0;62.40625
101370;11633;2;100;70;200.0;140.0
100488;11633;1;200;156;200.0;156.0
101114;11633;1;1100;803;1100.0;803.0
100548;11633;1;230;151.8;230.0;151.75
101457;11634;1;90;67.5;90.0;67.5
101176;11634;4;30;21.3;120.0;85.1875
100290;11634;1;350;234.5;350.0;234.5
101370;11634;2;100;70;200.0;140.0
100607;11634;1;120;86.4;120.0;86.375
100514;11634;1;175;134.75;175.0;134.75
100548;11635;1;230;151.8;230.0;151.75
101002;11635;2;575;402.5;1150.0;805.0
100973;11635;2;500;355;1000.0;710.0
100190;11635;1;250;180;250.0;180.0
101114;11635;1;1100;803;1100.0;803.0
100407;11635;2;40;31.2;80.0;62.40625
101221;11635;3;40;26;120.0;78.0
100607;11635;1;120;86.4;120.0;86.375
100125;11635;2;60;39.6;120.0;79.1875
101270;11635;3;50;35;150.0;105.0
100599;11635;1;340;255;340.0;255.0
101002;11636;1;575;402.5;575.0;402.5
100701;11636;2;170;122.4;340.0;244.75
100488;11636;1;200;156;200.0;156.0
101114;11636;1;1100;803;1100.0;803.0
100276;11636;3;40;27.6;120.0;82.78125
100374;11636;1;110;74.8;110.0;74.8125
101370;11636;2;100;70;200.0;140.0
100599;11636;1;340;255;340.0;255.0
101270;11636;2;50;35;100.0;70.0
101221;11636;4;40;26;160.0;104.0
100548;11636;1;230;151.8;230.0;151.75
100973;11636;1;500;355;500.0;355.0
100844;11637;2;310;204.6;620.0;409.25
100514;11637;1;175;134.75;175.0;134.75
100190;11638;1;250;180;250.0;180.0
100548;11638;1;230;151.8;230.0;151.75
101035;11638;1;900;666;900.0;666.0
100514;11638;1;175;134.75;175.0;134.75
100599;11638;1;340;255;340.0;255.0
101457;11638;1;90;67.5;90.0;67.5
100276;11638;4;40;27.6;160.0;110.375
100407;11638;1;40;31.2;40.0;31.203125
100514;11639;1;175;134.75;175.0;134.75
101221;11639;1;40;26;40.0;26.0
100290;11639;1;350;234.5;350.0;234.5
101457;11639;2;90;67.5;180.0;135.0
100276;11639;3;40;27.6;120.0;82.78125
100792;11639;1;160;107.2;160.0;107.1875
100701;11639;1;170;122.4;170.0;122.375
101370;11640;2;100;70;200.0;140.0
100125;11640;2;60;39.6;120.0;79.1875
101035;11640;1;900;666;900.0;666.0
100844;11640;2;310;204.6;620.0;409.25
100927;11640;2;180;135;360.0;270.0
100488;11640;1;200;156;200.0;156.0
100407;11640;2;40;31.2;80.0;62.40625
101457;11640;2;90;67.5;180.0;135.0
100374;11640;1;110;74.8;110.0;74.8125
100792;11640;1;160;107.2;160.0;107.1875
100607;11640;2;120;86.4;240.0;172.75
100927;11641;2;180;135;360.0;270.0
100599;11641;1;340;255;340.0;255.0
101035;11641;1;900;666;900.0;666.0
101176;11641;3;30;21.3;90.0;63.890625
100607;11641;1;120;86.4;120.0;86.375
100844;11641;2;310;204.6;620.0;409.25
100488;11642;1;200;156;200.0;156.0
100290;11642;1;350;234.5;350.0;234.5
100701;11642;2;170;122.4;340.0;244.75
100276;11642;4;40;27.6;160.0;110.375
100927;11642;2;180;135;360.0;270.0
100927;11643;1;180;135;180.0;135.0
100844;11643;2;310;204.6;620.0;409.25
100978;11643;1;650;520;650.0;520.0
100792;11643;2;160;107.2;320.0;214.375
100973;11643;2;500;355;1000.0;710.0
101270;11643;3;50;35;150.0;105.0
101176;11643;3;30;21.3;90.0;63.890625
100125;11643;1;60;39.6;60.0;39.59375
101035;11643;1;900;666;900.0;666.0
100701;11643;1;170;122.4;170.0;122.375
100290;11643;1;350;234.5;350.0;234.5
101370;11644;2;100;70;200.0;140.0
101221;11644;1;40;26;40.0;26.0
100190;11644;2;250;180;500.0;360.0
100548;11644;1;230;151.8;230.0;151.75
100276;11644;4;40;27.6;160.0;110.375
100701;11644;1;170;122.4;170.0;122.375
100548;11645;1;230;151.8;230.0;151.75
100701;11645;1;170;122.4;170.0;122.375
101176;11645;4;30;21.3;120.0;85.1875
100927;11645;2;180;135;360.0;270.0
100701;11646;1;170;122.4;170.0;122.375
100290;11646;1;350;234.5;350.0;234.5
100125;11646;2;60;39.6;120.0;79.1875
101270;11646;4;50;35;200.0;140.0
100599;11646;1;340;255;340.0;255.0
101176;11646;2;30;21.3;60.0;42.59375
100548;11646;1;230;151.8;230.0;151.75
101002;11646;1;575;402.5;575.0;402.5
100276;11646;2;40;27.6;80.0;55.1875
100973;11646;1;500;355;500.0;355.0
101114;11646;1;1100;803;1100.0;803.0
100488;11647;1;200;156;200.0;156.0
100927;11647;2;180;135;360.0;270.0
100407;11647;1;40;31.2;40.0;31.203125
100978;11647;1;650;520;650.0;520.0
100701;11647;1;170;122.4;170.0;122.375
101114;11647;1;1100;803;1100.0;803.0
101270;11647;2;50;35;100.0;70.0
101221;11647;4;40;26;160.0;104.0
101457;11647;2;90;67.5;180.0;135.0
101002;11647;2;575;402.5;1150.0;805.0
101035;11648;1;900;666;900.0;666.0
101457;11648;2;90;67.5;180.0;135.0
101221;11648;1;40;26;40.0;26.0
100701;11648;2;170;122.4;340.0;244.75
101114;11648;1;1100;803;1100.0;803.0
100973;11648;2;500;355;1000.0;710.0
100374;11648;1;110;74.8;110.0;74.8125
100488;11648;1;200;156;200.0;156.0
101114;11649;2;1100;803;2200.0;1606.0
101176;11649;6;30;21.3;180.0;127.78125
100927;11649;3;180;135;540.0;405.0
100190;11649;2;250;180;500.0;360.0
100973;11649;1;500;355;500.0;355.0
100599;11649;1;340;255;340.0;255.0
100792;11649;2;160;107.2;320.0;214.375
100548;11649;2;230;151.8;460.0;303.5
100701;11649;4;170;122.4;680.0;489.5
100488;11649;2;200;156;400.0;312.0
101370;11649;1;100;70;100.0;70.0
101370;11650;1;100;70;100.0;70.0
101114;11650;1;1100;803;1100.0;803.0
100514;11650;1;175;134.75;175.0;134.75
100844;11651;2;310;204.6;620.0;409.25
101370;11651;1;100;70;100.0;70.0
100599;11651;1;340;255;340.0;255.0
100973;11651;3;500;355;1500.0;1065.0
100927;11651;1;180;135;180.0;135.0
100190;11651;3;250;180;750.0;540.0
101270;11651;6;50;35;300.0;210.0
100548;11651;1;230;151.8;230.0;151.75
100290;11651;2;350;234.5;700.0;469.0
100276;11651;5;40;27.6;200.0;137.96875
100488;11651;1;200;156;200.0;156.0
100514;11651;1;175;134.75;175.0;134.75
101176;11651;3;30;21.3;90.0;63.890625
101221;11651;5;40;26;200.0;130.0
101114;11651;2;1100;803;2200.0;1606.0
100978;11651;3;650;520;1950.0;1560.0
100374;11652;1;110;74.8;110.0;74.8125
100978;11652;2;650;520;1300.0;1040.0
100844;11653;1;310;204.6;310.0;204.625
100599;11653;1;340;255;340.0;255.0
101176;11653;4;30;21.3;120.0;85.1875
101270;11653;3;50;35;150.0;105.0
100125;11653;1;60;39.6;60.0;39.59375
100190;11653;1;250;180;250.0;180.0
100276;11653;3;40;27.6;120.0;82.78125
101002;11653;2;575;402.5;1150.0;805.0
101114;11653;1;1100;803;1100.0;803.0
100701;11653;2;170;122.4;340.0;244.75
100844;11654;2;310;204.6;620.0;409.25
100607;11654;1;120;86.4;120.0;86.375
100927;11654;2;180;135;360.0;270.0
100125;11655;2;60;39.6;120.0;79.1875
100407;11655;2;40;31.2;80.0;62.40625
100701;11655;2;170;122.4;340.0;244.75
100978;11655;2;650;520;1300.0;1040.0
101002;11655;1;575;402.5;575.0;402.5
101457;11655;1;90;67.5;90.0;67.5
100607;11655;2;120;86.4;240.0;172.75
100290;11655;1;350;234.5;350.0;234.5
100190;11655;2;250;180;500.0;360.0
101114;11655;1;1100;803;1100.0;803.0
100548;11655;1;230;151.8;230.0;151.75
100792;11656;4;160;107.2;640.0;428.75
100125;11656;3;60;39.6;180.0;118.78125
100488;11656;2;200;156;400.0;312.0
100190;11656;1;250;180;250.0;180.0
100599;11656;2;340;255;680.0;510.0
101002;11656;1;575;402.5;575.0;402.5
101114;11657;1;1100;803;1100.0;803.0
101457;11657;1;90;67.5;90.0;67.5
101035;11657;1;900;666;900.0;666.0
100973;11657;2;500;355;1000.0;710.0
101176;11657;3;30;21.3;90.0;63.890625
100844;11658;1;310;204.6;310.0;204.625
100792;11658;1;160;107.2;160.0;107.1875
100927;11658;2;180;135;360.0;270.0
101002;11658;2;575;402.5;1150.0;805.0
101221;11659;4;40;26;160.0;104.0
100290;11659;1;350;234.5;350.0;234.5
100599;11659;1;340;255;340.0;255.0
101457;11660;2;90;67.5;180.0;135.0
100844;11660;1;310;204.6;310.0;204.625
100548;11660;1;230;151.8;230.0;151.75
100973;11660;1;500;355;500.0;355.0
100844;11661;1;310;204.6;310.0;204.625
100973;11661;1;500;355;500.0;355.0
